code_of_unit,unit_name,population_total,population_males,population_females,avg_age_total,avg_age_males,avg_age_females,region,date
5315,Žamberk,29248.0,14487.0,14761.0,39.39780497811816,38.04787050459032,40.72268139014972,Pardubický kraj,2010-01-01
7101,Hranice,34703.0,16969.0,17734.0,39.821153790738556,38.392097353998466,41.18856433968648,Olomoucký kraj,2010-01-01
7102,Jeseník,41255.0,20498.0,20757.0,40.468391710095744,38.929554102839305,41.98802813508696,Olomoucký kraj,2010-01-01
7103,Konice,11195.0,5541.0,5654.0,41.51572130415364,39.98655477350659,43.014326140785286,Olomoucký kraj,2010-01-01
7104,Lipník nad Bečvou,15435.0,7635.0,7800.0,40.13569808875931,38.60137524557957,41.637564102564106,Olomoucký kraj,2010-01-01
7105,Litovel,23697.0,11811.0,11886.0,40.70475165632781,39.300948268563204,42.09969712266532,Olomoucký kraj,2010-01-01
7106,Mohelnice,18736.0,9209.0,9527.0,40.56746370623399,38.932185905092844,42.14815786711452,Olomoucký kraj,2010-01-01
7107,Olomouc,161262.0,77578.0,83684.0,40.66969899914425,39.08007424785377,42.143336838583245,Olomoucký kraj,2010-01-01
7108,Prostějov,99019.0,48141.0,50878.0,40.90831557579858,39.332720550050894,42.39915091002005,Olomoucký kraj,2010-01-01
7109,Přerov,84186.0,41161.0,43025.0,41.428230347088586,39.732574524428465,43.05042417199303,Olomoucký kraj,2010-01-01
7110,Šternberk,23889.0,11771.0,12118.0,40.272908032985896,38.879407017245775,41.626506024096386,Olomoucký kraj,2010-01-01
7111,Šumperk,72078.0,35536.0,36542.0,40.852978717500484,39.29094439441693,42.372010289529854,Olomoucký kraj,2010-01-01
7112,Uničov,22995.0,11319.0,11676.0,40.38471406827571,38.879892216626914,41.843525179856115,Olomoucký kraj,2010-01-01
7113,Zábřeh,33591.0,16432.0,17159.0,40.37600845464559,39.0990141187926,41.59889853721079,Olomoucký kraj,2010-01-01
8101,Bílovec,25926.0,12756.0,13170.0,40.00817711949394,38.597914706804644,41.37410782080486,Moravskoslezský kraj,2010-01-01
8102,Bohumín,29826.0,14709.0,15117.0,40.617380808690406,38.83673261268611,42.34997023218892,Moravskoslezský kraj,2010-01-01
8103,Bruntál,38723.0,19052.0,19671.0,39.318066782015855,38.05931135838757,40.537212139698035,Moravskoslezský kraj,2010-01-01
8104,Český Těšín,26650.0,12936.0,13714.0,39.73643527204503,38.21096165739023,41.17536823683827,Moravskoslezský kraj,2010-01-01
8105,Frenštát pod Radhoštěm,19106.0,9337.0,9769.0,40.57489793782058,38.858894719931456,42.21501689016276,Moravskoslezský kraj,2010-01-01
8106,Frýdek-Místek,109977.0,54177.0,55800.0,40.06585467870555,38.68668438636322,41.40491039426523,Moravskoslezský kraj,2010-01-01
8107,Frýdlant nad Ostravicí,23224.0,11458.0,11766.0,41.21568205304857,39.69383836620702,42.697688254292025,Moravskoslezský kraj,2010-01-01
8108,Havířov,97595.0,47915.0,49680.0,41.10039961063579,39.57221120734634,42.57429549114332,Moravskoslezský kraj,2010-01-01
8109,Hlučín,40101.0,19613.0,20488.0,40.7997680855839,39.30451741192066,42.23115970324092,Moravskoslezský kraj,2010-01-01
8110,Jablunkov,22512.0,11049.0,11463.0,39.14929815209666,37.51719612634628,40.72245485475007,Moravskoslezský kraj,2010-01-01
8111,Karviná,73240.0,36773.0,36467.0,40.973907700709994,39.41665080357871,42.54423177119039,Moravskoslezský kraj,2010-01-01
8112,Kopřivnice,41543.0,20497.0,21046.0,39.47347326866139,38.064375274430404,40.845813931388385,Moravskoslezský kraj,2010-01-01
8113,Kravaře,21320.0,10525.0,10795.0,39.200046904315194,37.93562945368171,40.43283927744326,Moravskoslezský kraj,2010-01-01
8114,Krnov,42334.0,20837.0,21497.0,40.3433646714225,38.517037001487736,42.11362050518677,Moravskoslezský kraj,2010-01-01
8115,Nový Jičín,48529.0,23609.0,24920.0,39.70315687527046,38.224554195433946,41.10397271268058,Moravskoslezský kraj,2010-01-01
8116,Odry,17459.0,8632.0,8827.0,39.458302308265075,37.86237256719185,41.018975869491335,Moravskoslezský kraj,2010-01-01
8117,Opava,101719.0,49582.0,52137.0,40.360252263588904,38.692005163164055,41.94674607284654,Moravskoslezský kraj,2010-01-01
8118,Orlová,45826.0,22535.0,23291.0,39.3813773840178,37.994785888617706,40.72296165900992,Moravskoslezský kraj,2010-01-01
8119,Ostrava,335425.0,162617.0,172808.0,40.735268688976674,38.9752024696065,42.391538586176566,Moravskoslezský kraj,2010-01-01
8120,Rýmařov,16576.0,8225.0,8351.0,40.66511824324324,39.256960486322185,42.05202969704227,Moravskoslezský kraj,2010-01-01
8121,Třinec,55769.0,27184.0,28585.0,40.80646057845757,39.04241465567981,42.48404757740074,Moravskoslezský kraj,2010-01-01
8122,Vítkov,13993.0,6979.0,7014.0,40.07250053598228,38.3670296604098,41.76946107784431,Moravskoslezský kraj,2010-01-01
5101,Česká Lípa,77535.0,38153.0,39382.0,38.42991552202231,37.22481849395854,39.59740490579453,Liberecký kraj,2010-01-01
5102,Frýdlant,24995.0,12382.0,12613.0,39.09415883176635,38.0193829752867,40.14925077301197,Liberecký kraj,2010-01-01
5103,Jablonec nad Nisou,54657.0,26559.0,28098.0,40.316638307993486,38.730505666629014,41.81589436970603,Liberecký kraj,2010-01-01
5104,Jilemnice,22542.0,11202.0,11340.0,40.667642622659926,39.01330119621496,42.30185185185185,Liberecký kraj,2010-01-01
5105,Liberec,139850.0,68123.0,71727.0,40.40125849124062,38.80355386580157,41.918684735176434,Liberecký kraj,2010-01-01
5106,Nový Bor,26609.0,13117.0,13492.0,40.32453305272652,38.914805214607,41.6950785650756,Liberecký kraj,2010-01-01
5107,Semily,26430.0,13037.0,13393.0,41.0677639046538,39.34988877809312,42.739976106921524,Liberecký kraj,2010-01-01
5108,Tanvald,21966.0,10753.0,11213.0,40.804743694801054,39.26880870454757,42.27766877731205,Liberecký kraj,2010-01-01
5109,Turnov,32064.0,15658.0,16406.0,41.42455713572854,39.9940605441308,42.78983298793124,Liberecký kraj,2010-01-01
5110,Železný Brod,12379.0,6016.0,6363.0,41.47625010097746,39.962599734042556,42.90735502121641,Liberecký kraj,2010-01-01
5201,Broumov,17076.0,8424.0,8652.0,40.36437104708363,38.92022792022792,41.770457697642165,Královéhradecký kraj,2010-01-01
5202,Dobruška,20052.0,9852.0,10200.0,40.490275284260925,38.88144539179862,42.04421568627451,Královéhradecký kraj,2010-01-01
5203,Dvůr Králové nad Labem,27435.0,13465.0,13970.0,41.374357572443955,39.73943557370962,42.950178954903365,Královéhradecký kraj,2010-01-01
5204,Hořice,18798.0,9275.0,9523.0,41.01244813278009,39.3733153638814,42.60889425601176,Královéhradecký kraj,2010-01-01
5205,Hradec Králové,145664.0,70567.0,75097.0,41.6762068870826,40.119964005838426,43.13857411081668,Královéhradecký kraj,2010-01-01
5206,Jaroměř,19366.0,9556.0,9810.0,39.89073634204276,38.35485558811218,41.3868501529052,Královéhradecký kraj,2010-01-01
5207,Jičín,47384.0,23527.0,23857.0,41.12291068715178,39.46144854847622,42.76139078677118,Královéhradecký kraj,2010-01-01
5208,Kostelec nad Orlicí,25126.0,12360.0,12766.0,41.16640133726021,39.8292071197411,42.46106846310512,Královéhradecký kraj,2010-01-01
5209,Náchod,61509.0,29963.0,31546.0,41.30666243964298,39.6513533357808,42.878906992962655,Královéhradecký kraj,2010-01-01
5210,Nová Paka,13436.0,6649.0,6787.0,41.373623102113726,39.84275830952023,42.873360836894065,Královéhradecký kraj,2010-01-01
5211,Nové Město nad Metují,14391.0,7003.0,7388.0,41.4096657633243,40.20812508924747,42.548592311857064,Královéhradecký kraj,2010-01-01
5212,Nový Bydžov,17347.0,8589.0,8758.0,40.94791606617859,39.33269297939225,42.531970769582095,Královéhradecký kraj,2010-01-01
5213,Rychnov nad Kněžnou,34060.0,16879.0,17181.0,40.06776277157957,38.63039872030333,41.47986147488505,Královéhradecký kraj,2010-01-01
5214,Trutnov,64663.0,31785.0,32878.0,40.6483228430478,38.96188453673116,42.278697001034125,Královéhradecký kraj,2010-01-01
5215,Vrchlabí,28095.0,13839.0,14256.0,40.498683039686775,38.9597875569044,41.9925645342312,Královéhradecký kraj,2010-01-01
4101,Aš,17949.0,8802.0,9147.0,39.005042063624714,37.57225630538514,40.38378703400022,Karlovarský kraj,2010-01-01
4102,Cheb,52766.0,26049.0,26717.0,39.24574536633438,37.897059388076315,40.56071040910282,Karlovarský kraj,2010-01-01
4103,Karlovy Vary,90076.0,43953.0,46123.0,41.53162884675163,40.01764384683639,42.97438371311493,Karlovarský kraj,2010-01-01
4104,Kraslice,14075.0,6974.0,7101.0,39.83534635879219,38.686119873817034,40.96401915223208,Karlovarský kraj,2010-01-01
4105,Mariánské Lázně,24586.0,11858.0,12728.0,41.56263727324494,39.81118232416934,43.19437460716531,Karlovarský kraj,2010-01-01
4106,Ostrov,29356.0,14515.0,14841.0,39.28188445292274,37.83089906992766,40.70099723738293,Karlovarský kraj,2010-01-01
4107,Sokolov,78828.0,38905.0,39923.0,39.17368194042726,37.831011438118495,40.48211557247702,Karlovarský kraj,2010-01-01
3101,Blatná,13987.0,6943.0,7044.0,41.601022377922355,40.07179893417831,43.10831913685406,Jihočeský kraj,2010-01-01
3102,České Budějovice,154323.0,75332.0,78991.0,40.684133278902046,39.37897573408379,41.9288336645947,Jihočeský kraj,2010-01-01
3103,Český Krumlov,41894.0,20969.0,20925.0,39.20740440158495,38.222781248509705,40.19409796893668,Jihočeský kraj,2010-01-01
3104,Dačice,19870.0,9921.0,9949.0,40.516456970307,39.01658098981957,42.01211177002714,Jihočeský kraj,2010-01-01
3105,Jindřichův Hradec,48017.0,23724.0,24293.0,40.56031197284295,39.19983982465014,41.88891861853209,Jihočeský kraj,2010-01-01
3106,Kaplice,19741.0,9959.0,9782.0,38.38359252317512,37.32217090069284,39.46421999591086,Jihočeský kraj,2010-01-01
3107,Milevsko,18830.0,9275.0,9555.0,42.490865639936274,41.08921832884097,43.85143903715332,Jihočeský kraj,2010-01-01
3108,Písek,51760.0,25391.0,26369.0,41.37113601236476,39.82405182938837,42.860840380750126,Jihočeský kraj,2010-01-01
3109,Prachatice,33830.0,16907.0,16923.0,39.525036949453145,38.38744307091737,40.66155527979673,Jihočeský kraj,2010-01-01
3110,Soběslav,22233.0,10966.0,11267.0,41.67536994557639,40.33886558453401,42.976169344102246,Jihočeský kraj,2010-01-01
3111,Strakonice,45197.0,22355.0,22842.0,40.99213443370135,39.57980317602326,42.37435425969705,Jihočeský kraj,2010-01-01
3112,Tábor,80782.0,39641.0,41141.0,41.400695699537025,39.991460861229534,42.758549865098075,Jihočeský kraj,2010-01-01
3113,Trhové Sviny,18244.0,9159.0,9085.0,40.04450778338084,38.892619281580956,41.20577875619153,Jihočeský kraj,2010-01-01
3114,Třeboň,25378.0,12489.0,12889.0,41.30120576877611,39.84214108415406,42.71498952595236,Jihočeský kraj,2010-01-01
3115,Týn nad Vltavou,14114.0,6989.0,7125.0,39.09494119314156,38.04070682501073,40.12905263157895,Jihočeský kraj,2010-01-01
3116,Vimperk,17721.0,8764.0,8957.0,40.537864680322784,39.358169785486076,41.69214022552194,Jihočeský kraj,2010-01-01
3117,Vodňany,11722.0,5759.0,5963.0,39.98822726497185,38.490797013370376,41.434428978701995,Jihočeský kraj,2010-01-01
6201,Blansko,55664.0,27268.0,28396.0,41.085513078470825,39.640274314214466,42.47334131567826,Jihomoravský kraj,2010-01-01
6202,Boskovice,50875.0,25091.0,25784.0,40.348707616707614,38.782651149814676,41.872672975488676,Jihomoravský kraj,2010-01-01
6203,Brno,371399.0,178429.0,192970.0,42.008975522281965,40.09718431420902,43.77670622376535,Jihomoravský kraj,2010-01-01
6204,Břeclav,58829.0,28590.0,30239.0,40.59029560250897,38.86358866736621,42.22284136380171,Jihomoravský kraj,2010-01-01
6205,Bučovice,15834.0,7899.0,7935.0,40.43779209296451,38.94625902012913,41.922558286074356,Jihomoravský kraj,2010-01-01
6206,Hodonín,61542.0,30193.0,31349.0,40.610217412498784,38.82308813301096,42.33144597913809,Jihomoravský kraj,2010-01-01
6207,Hustopeče,35158.0,17305.0,17853.0,40.360543830707094,38.68514880092459,41.984512406878395,Jihomoravský kraj,2010-01-01
6208,Ivančice,23823.0,11692.0,12131.0,40.38330604877639,39.00230927129661,41.714326931003214,Jihomoravský kraj,2010-01-01
6209,Kuřim,21277.0,10439.0,10838.0,39.43415425106923,38.23963023278092,40.58470197453405,Jihomoravský kraj,2010-01-01
6210,Kyjov,56065.0,27644.0,28421.0,40.87875680014269,38.99276515699609,42.71318743182858,Jihomoravský kraj,2010-01-01
6211,Mikulov,19619.0,9555.0,10064.0,40.06068097252663,38.52710622710623,41.51669316375199,Jihomoravský kraj,2010-01-01
6212,Moravský Krumlov,22324.0,11070.0,11254.0,40.706459415875294,39.38635953026197,42.0049760085303,Jihomoravský kraj,2010-01-01
6213,Pohořelice,12914.0,6442.0,6472.0,39.86162304475763,38.296802235330645,41.41919035846724,Jihomoravský kraj,2010-01-01
6214,Rosice,24208.0,11812.0,12396.0,40.426677131526766,38.88968845242127,41.89125524362698,Jihomoravský kraj,2010-01-01
6215,Slavkov u Brna,21330.0,10521.0,10809.0,40.114299109235816,38.75662959794696,41.43579424553613,Jihomoravský kraj,2010-01-01
6216,Šlapanice,60278.0,29753.0,30525.0,40.02262848800557,38.76162067690653,41.25174447174447,Jihomoravský kraj,2010-01-01
6217,Tišnov,28801.0,14208.0,14593.0,40.918179924308184,39.387528153153156,42.40844925649284,Jihomoravský kraj,2010-01-01
6218,Veselí nad Moravou,39287.0,19247.0,20040.0,40.873380507547026,39.189562009663845,42.49056886227545,Jihomoravský kraj,2010-01-01
6219,Vyškov,51524.0,25309.0,26215.0,40.45479776414874,38.92166818127939,41.934941827198166,Jihomoravský kraj,2010-01-01
6220,Znojmo,91349.0,44894.0,46455.0,39.95097373808142,38.394351138236736,41.455290065654935,Jihomoravský kraj,2010-01-01
6221,Židlochovice,29608.0,14656.0,14952.0,39.796034855444475,38.19213973799127,41.36817817014446,Jihomoravský kraj,2010-01-01
4201,Bílina,20863.0,10391.0,10472.0,38.8419930019652,37.65571167356366,40.019098548510314,Ústecký kraj,2011-01-01
4202,Děčín,78715.0,38853.0,39862.0,40.46943403417392,38.9907986513268,41.910641713913,Ústecký kraj,2011-01-01
4203,Chomutov,81921.0,40673.0,41248.0,39.45964404731387,38.16837951466575,40.73290826221877,Ústecký kraj,2011-01-01
4204,Kadaň,43997.0,21915.0,22082.0,39.395674705093526,38.078918548939086,40.70247260211937,Ústecký kraj,2011-01-01
4205,Litoměřice,59350.0,29423.0,29927.0,40.31160909856782,39.04348638819971,41.558375380091555,Ústecký kraj,2011-01-01
4206,Litvínov,39579.0,19758.0,19821.0,41.049660173324234,39.65958092924385,42.43532112406034,Ústecký kraj,2011-01-01
4207,Louny,43471.0,21388.0,22083.0,40.12869499206367,38.83878810547971,41.3780057057465,Ústecký kraj,2011-01-01
4208,Lovosice,27443.0,13711.0,13732.0,41.364847137703606,39.78305739916855,42.94421788523157,Ústecký kraj,2011-01-01
4209,Most,75278.0,36813.0,38465.0,39.66020616913308,38.09788661614104,41.15542701156896,Ústecký kraj,2011-01-01
4210,Podbořany,15839.0,7896.0,7943.0,40.41798724666961,39.1451367781155,41.68330605564648,Ústecký kraj,2011-01-01
4211,Roudnice nad Labem,32310.0,15980.0,16330.0,40.7246982358403,39.156070087609514,42.259706062461724,Ústecký kraj,2011-01-01
4212,Rumburk,33702.0,16716.0,16986.0,39.69728799477776,38.170076573342904,41.20022371364653,Ústecký kraj,2011-01-01
4213,Teplice,107606.0,52734.0,54872.0,40.50154266490716,38.94559487237835,41.99686543227876,Ústecký kraj,2011-01-01
4214,Ústí nad Labem,120762.0,59095.0,61667.0,40.062710124045644,38.582697351721805,41.48099469732596,Ústecký kraj,2011-01-01
4215,Varnsdorf,20525.0,9976.0,10549.0,40.12445797807552,38.600040096230956,41.56607261351787,Ústecký kraj,2011-01-01
4216,Žatec,27087.0,13386.0,13701.0,39.89849374238565,38.59450171821306,41.17250565652142,Ústecký kraj,2011-01-01
7201,Bystřice pod Hostýnem,15878.0,7789.0,8089.0,41.4704622748457,39.6075876235717,43.26424774384967,Zlínský kraj,2011-01-01
7202,Holešov,21687.0,10638.0,11049.0,41.181329828929776,39.47377326565144,42.825368811657164,Zlínský kraj,2011-01-01
7203,Kroměříž,70093.0,34057.0,36036.0,41.422317492474285,39.700516780691196,43.04956154956155,Zlínský kraj,2011-01-01
7204,Luhačovice,19199.0,9449.0,9750.0,41.40562008437939,39.42983384485131,43.320410256410256,Zlínský kraj,2011-01-01
7205,Otrokovice,34937.0,17193.0,17744.0,41.18082548587457,39.4911591926947,42.818022993688004,Zlínský kraj,2011-01-01
7206,Rožnov pod Radhoštěm,35440.0,17378.0,18062.0,41.09517494356659,39.54776153757624,42.583988484110286,Zlínský kraj,2011-01-01
7207,Uherské Hradiště,90615.0,44041.0,46574.0,41.24961099155769,39.663870030199135,42.74910894490488,Zlínský kraj,2011-01-01
7208,Uherský Brod,53440.0,26355.0,27085.0,41.17520583832335,39.35327262379055,42.94803396714048,Zlínský kraj,2011-01-01
7209,Valašské Klobouky,23768.0,11880.0,11888.0,39.670060585661396,37.97853535353536,41.36044751009421,Zlínský kraj,2011-01-01
7210,Valašské Meziříčí,41989.0,20645.0,21344.0,40.44789111433947,38.85267619278276,41.99086394302849,Zlínský kraj,2011-01-01
7211,Vizovice,16739.0,8219.0,8520.0,39.56410179819583,38.14472563572211,40.93333333333333,Zlínský kraj,2011-01-01
7212,Vsetín,67023.0,32995.0,34028.0,40.67361204362682,38.949249886346415,42.34562713059833,Zlínský kraj,2011-01-01
7213,Zlín,99279.0,47850.0,51429.0,42.074280562858206,40.23590386624869,43.78472262731144,Zlínský kraj,2011-01-01
6101,Bystřice nad Pernštejnem,20447.0,10216.0,10231.0,41.18513718393896,39.6791307752545,42.68893558791907,Vysočina,2011-01-01
6102,Havlíčkův Brod,52192.0,25705.0,26487.0,40.78284028203556,39.36531803151138,42.15851172273191,Vysočina,2011-01-01
6103,Humpolec,17212.0,8465.0,8747.0,41.96967232163607,40.523744831659776,43.36898365153767,Vysočina,2011-01-01
6104,Chotěboř,22418.0,11189.0,11229.0,41.136720492461414,39.81861649834659,42.450129129931426,Vysočina,2011-01-01
6105,Jihlava,99076.0,49043.0,50033.0,40.50417861035972,38.99509614012193,41.983400955369454,Vysočina,2011-01-01
6106,Moravské Budějovice,24120.0,12003.0,12117.0,40.80837479270315,39.25364492210281,42.34847734587769,Vysočina,2011-01-01
6107,Náměšť nad Oslavou,13516.0,6742.0,6774.0,41.63125184965966,40.0348561257787,43.220106288751104,Vysočina,2011-01-01
6108,Nové Město na Moravě,19484.0,9771.0,9713.0,40.180045165263806,39.039351141131924,41.3275507052404,Vysočina,2011-01-01
6109,Pacov,9876.0,4933.0,4943.0,42.74493722154718,41.057064666531524,44.42939510418774,Vysočina,2011-01-01
6110,Pelhřimov,45384.0,22511.0,22873.0,41.49464569011105,40.13026964595087,42.83742840904123,Vysočina,2011-01-01
6111,Světlá nad Sázavou,20092.0,10082.0,10010.0,42.036780808281904,40.530450307478674,43.553946053946056,Vysočina,2011-01-01
6112,Telč,13328.0,6626.0,6702.0,41.304171668667465,39.74026562028373,42.850343181139955,Vysočina,2011-01-01
6113,Třebíč,76077.0,37574.0,38503.0,40.352425831723124,39.06419332517166,41.60957587720437,Vysočina,2011-01-01
6114,Velké Meziříčí,35716.0,17772.0,17944.0,39.37767387165416,37.960162052667116,40.78159830584039,Vysočina,2011-01-01
6115,Žďár nad Sázavou,43307.0,21394.0,21913.0,40.37297665504422,39.03066280265495,41.6834983799571,Vysočina,2011-01-01
2101,Benešov,56830.0,28072.0,28758.0,40.45648425127573,39.17298375605586,41.70936782808262,Středočeský kraj,2011-01-01
2102,Beroun,56250.0,27722.0,28528.0,39.952782222222226,38.614313541591514,41.25343522153673,Středočeský kraj,2011-01-01
2103,Brandýs nad Labem-Stará Boleslav,90724.0,44841.0,45883.0,38.31227679555575,37.295655761468296,39.30581043087854,Středočeský kraj,2011-01-01
2104,Čáslav,24921.0,12246.0,12675.0,41.486918662975,39.9078882900539,43.01250493096647,Středočeský kraj,2011-01-01
2105,Černošice,120954.0,59591.0,61363.0,38.187021512310466,37.258537363024615,39.08869351237716,Středočeský kraj,2011-01-01
2106,Český Brod,19006.0,9354.0,9652.0,39.46948332105651,38.46407953816549,40.44384583506009,Středočeský kraj,2011-01-01
2107,Dobříš,20874.0,10338.0,10536.0,40.38191051068315,39.09682723931128,41.64284358390281,Středočeský kraj,2011-01-01
2108,Hořovice,28654.0,14197.0,14457.0,41.17083129755008,39.88874410086638,42.4298609670056,Středočeský kraj,2011-01-01
2109,Kladno,119121.0,58088.0,61033.0,40.80515190436615,39.3353016113483,42.204078121671884,Středočeský kraj,2011-01-01
2110,Kolín,79111.0,39095.0,40016.0,41.1554967071583,39.515193758792684,42.75804678128748,Středočeský kraj,2011-01-01
2111,Kralupy nad Vltavou,30476.0,15310.0,15166.0,40.226965481034256,38.94990202482038,41.51615455624423,Středočeský kraj,2011-01-01
2112,Kutná Hora,49257.0,24296.0,24961.0,41.56232616683923,40.117756009219626,42.96841072072433,Středočeský kraj,2011-01-01
2113,Lysá nad Labem,22319.0,10952.0,11367.0,36.21557865495766,35.12563915266618,37.26572534529779,Středočeský kraj,2011-01-01
2114,Mělník,43273.0,21523.0,21750.0,40.34283502414901,38.80288528550852,41.86671264367816,Středočeský kraj,2011-01-01
2115,Mladá Boleslav,106570.0,53433.0,53137.0,39.99968096087079,38.69235304025602,41.314291360069255,Středočeský kraj,2011-01-01
2116,Mnichovo Hradiště,16188.0,8051.0,8137.0,41.27396837163331,39.559371506645135,42.97044365245176,Středočeský kraj,2011-01-01
2117,Neratovice,30240.0,15027.0,15213.0,39.69831349206349,38.266952818260464,41.112173798724776,Středočeský kraj,2011-01-01
2118,Nymburk,38727.0,18950.0,19777.0,40.82971828440106,39.386385224274406,42.21269656671892,Středočeský kraj,2011-01-01
2119,Poděbrady,30327.0,14791.0,15536.0,42.13999076730306,40.53921303495369,43.664006179196704,Středočeský kraj,2011-01-01
2120,Příbram,70140.0,34385.0,35755.0,41.190362132877105,39.73958121273811,42.58555446790658,Středočeský kraj,2011-01-01
2121,Rakovník,55493.0,27670.0,27823.0,40.92781972501036,39.50101192627394,42.34678143981598,Středočeský kraj,2011-01-01
2122,Říčany,56205.0,27633.0,28572.0,38.481478516146254,37.49779249448124,39.43283634327314,Středočeský kraj,2011-01-01
2123,Sedlčany,22242.0,11068.0,11174.0,41.012903515870875,39.528821828695335,42.48290674780741,Středočeský kraj,2011-01-01
2124,Slaný,39061.0,19285.0,19776.0,40.40033537287832,39.04067928441794,41.726233818770226,Středočeský kraj,2011-01-01
2125,Vlašim,25825.0,12854.0,12971.0,41.63649564375605,40.217130854208804,43.04305759000848,Středočeský kraj,2011-01-01
2126,Votice,12198.0,5983.0,6215.0,41.25471388752254,39.90197225472171,42.5569589702333,Středočeský kraj,2011-01-01
3201,Blovice,11668.0,5806.0,5862.0,41.24648611587247,39.91956596624182,42.56073012623678,Plzeňský kraj,2011-01-01
3202,Domažlice,40218.0,19918.0,20300.0,40.728529514147894,39.58886434380962,41.84674876847291,Plzeňský kraj,2011-01-01
3203,Horažďovice,12116.0,6021.0,6095.0,42.18388907230109,40.4754193655539,43.87161607875308,Plzeňský kraj,2011-01-01
3204,Horšovský Týn,14205.0,7154.0,7051.0,40.11654347060894,38.89712049203243,41.353779605729684,Plzeňský kraj,2011-01-01
3205,Klatovy,50948.0,25163.0,25785.0,41.10337991677789,39.80246790923181,42.37291060694202,Plzeňský kraj,2011-01-01
3206,Kralovice,22394.0,11207.0,11187.0,41.21175314816469,40.044391897920946,42.38120139447573,Plzeňský kraj,2011-01-01
3207,Nepomuk,11713.0,6120.0,5593.0,42.46687441304533,41.09722222222222,43.96558197747184,Plzeňský kraj,2011-01-01
3208,Nýřany,52742.0,26121.0,26621.0,39.78239353835653,38.799911948240876,40.746421997671014,Plzeňský kraj,2011-01-01
3209,Plzeň,184849.0,89911.0,94938.0,42.191775449150384,40.705069457574716,43.599759843266135,Plzeňský kraj,2011-01-01
3210,Přeštice,22094.0,11153.0,10941.0,40.82778129808998,39.925087420425,41.747966365048896,Plzeňský kraj,2011-01-01
3211,Rokycany,47587.0,23663.0,23924.0,41.591831802803284,40.25163757765288,42.9174051162013,Plzeňský kraj,2011-01-01
3212,Stod,22686.0,11347.0,11339.0,40.26342237503306,39.022781351899184,41.50493870711703,Plzeňský kraj,2011-01-01
3213,Stříbro,17111.0,8645.0,8466.0,39.883554438665186,38.69433198380567,41.0979210961493,Plzeňský kraj,2011-01-01
3214,Sušice,24737.0,12194.0,12543.0,42.262582366495536,40.7590618336887,43.724268516303916,Plzeňský kraj,2011-01-01
3215,Tachov,36188.0,18237.0,17951.0,39.24845252569913,38.211685035916,40.30173806473177,Plzeňský kraj,2011-01-01
5301,Česká Třebová,18660.0,9180.0,9480.0,41.247588424437296,39.597167755991286,42.8457805907173,Pardubický kraj,2011-01-01
5302,Hlinsko,21447.0,10598.0,10849.0,41.13705879610202,39.28731836195509,42.94400405567333,Pardubický kraj,2011-01-01
5303,Holice,17186.0,8481.0,8705.0,39.95473059467008,38.42972526824667,41.44049396898334,Pardubický kraj,2011-01-01
5304,Chrudim,83028.0,41047.0,41981.0,40.801705448764274,39.276573196579534,42.29290631476144,Pardubický kraj,2011-01-01
5305,Králíky,9016.0,4436.0,4580.0,40.18112244897959,38.92560865644725,41.397161572052404,Pardubický kraj,2011-01-01
5306,Lanškroun,22983.0,11325.0,11658.0,39.62631075142497,38.29037527593819,40.92408646423057,Pardubický kraj,2011-01-01
5307,Litomyšl,26758.0,13193.0,13565.0,40.11013528664325,38.812362616539076,41.37231846664209,Pardubický kraj,2011-01-01
5308,Moravská Třebová,26963.0,13362.0,13601.0,40.64675666654304,39.07910492441251,42.186861260201454,Pardubický kraj,2011-01-01
5309,Pardubice,125527.0,61655.0,63872.0,41.56001896006437,39.96375800827184,43.10087362224449,Pardubický kraj,2011-01-01
5310,Polička,19646.0,9771.0,9875.0,40.36531609487936,38.813990379695014,41.900303797468354,Pardubický kraj,2011-01-01
5311,Přelouč,24641.0,12347.0,12294.0,41.75067976137332,40.281647363732084,43.22604522531316,Pardubický kraj,2011-01-01
5312,Svitavy,31858.0,15657.0,16201.0,40.456839726285395,39.03816184454238,41.82788099500031,Pardubický kraj,2011-01-01
5313,Ústí nad Orlicí,26747.0,13170.0,13577.0,40.67631883949602,39.33052391799544,41.98177064152611,Pardubický kraj,2011-01-01
5314,Vysoké Mýto,32496.0,16056.0,16440.0,40.54622107336287,39.0688216243149,41.98911192214112,Pardubický kraj,2011-01-01
5315,Žamberk,29304.0,14584.0,14720.0,39.565793065793066,38.22558968732858,40.893614130434784,Pardubický kraj,2011-01-01
7101,Hranice,34716.0,16978.0,17738.0,40.11455812881668,38.62957945576628,41.53591160220994,Olomoucký kraj,2011-01-01
7102,Jeseník,40691.0,20186.0,20505.0,40.80662800127792,39.325126325175866,42.26508168739332,Olomoucký kraj,2011-01-01
7103,Konice,11152.0,5525.0,5627.0,41.64831420373027,40.09221719457013,43.17620401634974,Olomoucký kraj,2011-01-01
7104,Lipník nad Bečvou,15393.0,7585.0,7808.0,40.41132332878581,39.05543836519446,41.728483606557376,Olomoucký kraj,2011-01-01
7105,Litovel,23635.0,11777.0,11858.0,41.00505606092659,39.63280122272226,42.367937257547645,Olomoucký kraj,2011-01-01
7106,Mohelnice,18772.0,9268.0,9504.0,40.78712976773919,39.168752697453606,42.36531986531987,Olomoucký kraj,2011-01-01
