"","year","ico","lt_tangible_assets_CZK"
"1842",2019,236195,2114458310.14
"1843",2019,238295,4827192762.23
"1844",2019,239500,1611085268.26
"1845",2019,239402,1361040075.52
"1846",2019,238309,989672309.24
"1847",2019,237108,1377293056.17
"1848",2019,236977,1640153325.69
"1849",2019,237051,2251949420.91
"1850",2019,243132,3548201974.52
"1851",2019,243272,1651175972.78
"1852",2019,241121,1038474750.62
"1853",2019,240702,2751507470.24
"1854",2019,240079,2122398702.91
"1855",2019,239640,1936070815.36
"1856",2019,242098,1086300762.67
"1857",2019,244309,1984131915.95
"1858",2020,253901,897356756.4
"1859",2020,253979,3600276170.85
"1860",2020,254061,1486715689.1
"1861",2020,254843,2297172315.45
"1862",2020,259438,284848901.49
"1863",2020,259586,2422016441.49
"1864",2020,254657,9664493637.89
"1865",2020,260428,3560190051.33
"1866",2020,262587,511559382.7
"1867",2020,262340,4343421502.62
"1868",2020,260771,1134541858.21
"1869",2020,262633,732779377.82
"1870",2020,262781,698442740.54
"1871",2020,276227,1210382407.67
"1872",2020,275808,586106116.1
"1873",2020,262978,9180171949.25
"1874",2020,276111,595984360.49
"1875",2020,253383,1164763380.2
"1876",2020,253316,3518485501.02
"1877",2020,255513,1184579412.52
"1878",2020,255661,3458911443.11
"1879",2020,75370,25869761330.13
"1880",2020,256129,1881558226.3
"1881",2020,256455,585966281.95
"1882",2020,257125,937510370.79
"1883",2020,257265,792594414.38
"1884",2020,256986,620885687.05
"1885",2020,257966,470574446.94
"1886",2020,258199,563148155.33
"1887",2020,259047,2037835546.97
"1888",2020,260177,1058161868
"1889",2020,260231,2710400851.4
"1890",2020,261718,1310916518.44
"1891",2020,261602,883819130.08
"1892",2020,261238,4252052537.86
"1893",2020,261912,2143531478.19
"1894",2020,263958,3394814873.35
"1895",2020,264334,714935338.91
"1896",2020,261891,4093443306.03
"1897",2020,263991,851839231.12
"1898",2020,265209,1530133189.7
"1899",2020,265365,945486396.08
"1900",2020,265781,1614963750.88
"1901",2020,266027,2094105785.83
"1902",2020,266230,959759528.28
"1903",2020,266094,7012703698.16
"1904",2020,266621,2313639079
"1905",2020,81531,3338707936.97
"1906",2020,245585,980136802.59
"1907",2020,245836,2023603666.75
"1908",2020,245941,1061422342.22
"1909",2020,245551,431312078.12
"1910",2020,244732,9134529571.75
"1911",2020,246476,751862709.37
"1912",2020,246875,3019314699.84
"1913",2020,249831,902249718.93
"1914",2020,249998,4305759435.53
"1915",2020,247618,2607037893.07
"1916",2020,250627,1815698103.62
"1917",2020,250805,1227125316.82
"1918",2020,251984,892356528.86
"1919",2020,251810,3410805958.19
"1920",2020,250996,606978971.08
"1921",2020,233242,636504442.5
"1922",2020,233129,2125922013.45
"1923",2020,231401,4060318134.93
"1924",2020,234877,2333607382.51
"1925",2020,232947,1580680392.27
"1926",2020,232963,666275786.54
"1927",2020,252921,1014363315.45
"1928",2020,253014,4600304386.43
"1929",2020,234516,7062818349.09
"1930",2020,235334,929463578.68
"1931",2020,236021,2153586040.52
"1932",2020,236195,2150977200.58
"1933",2020,235440,6101257513.85
"1934",2020,236977,1713167701.35
"1935",2020,237051,2295026127.52
"1936",2020,237108,1449115172.83
"1937",2020,238309,1069740052.69
"1938",2020,239402,1488240694.9
"1939",2020,238295,5038513558.97
"1940",2020,239500,1683929521.9
"1941",2020,239640,1998234010.11
"1942",2020,241121,1012717805.53
"1943",2020,243132,3578184753.81
"1944",2020,243272,1636574715.78
"1945",2020,240702,2879587271.78
"1946",2020,240079,2380457701.42
"1947",2020,242098,1118339581.52
"1948",2020,244309,1978384649.27
"1949",2013,248801,2113643420.77
"1950",2013,262633,515786750.12
"1951",2013,260428,3044083479.53
"1952",2013,260771,972628476.19
"1953",2013,262340,3817135862.88
"1954",2013,262781,623250264.52
"1955",2013,262587,428195384.43
"1956",2013,248266,852550634.92
"1957",2013,248789,826360206.86
"1958",2013,268810,8452627420.3
"1959",2013,270211,2303355558.51
"1960",2013,270059,1024471088.71
"1961",2013,271560,835373952.87
"1962",2013,271632,2397953174.16
"1963",2013,271888,628309492.29
"1964",2013,267449,1872724111.7
"1965",2013,267538,671949782.92
"1966",2013,268321,674659499.36
"1967",2013,269247,1076263702.12
"1968",2013,262978,10336966704.24
"1969",2013,275336,1443194753.84
"1970",2013,276111,468987279.01
"1971",2013,275808,481948844.66
"1972",2013,276227,988629443.9
"1973",2013,277037,1354476011.61
"1974",2013,277177,1530532754.2
"1975",2013,277444,1417982227.55
"1976",2013,274968,558804096.59
"1977",2013,272523,534437287.93
"1978",2013,272868,1573737904.89
"1979",2013,272876,676728968.27
"1980",2013,272728,1212540133.44
"1981",2013,274046,8426840831.9
"1982",2013,273571,510816968.58
"1983",2013,274101,632715256.87
"1984",2013,274879,707840518.34
"1985",2013,279102,1083855623.49
"1986",2013,279943,1569375961.98
"1987",2013,279978,1119810181.5
"1988",2013,44992785,47287835792.16
"1989",2013,276944,1997088009.03
"1990",2013,277819,2254118556.18
"1991",2013,278360,2160581927.21
"1992",2013,278475,2163836563.26
"1993",2013,278653,1287439557.02
"1994",2013,279773,1425350132.64
"1995",2013,279676,958976290.33
"1996",2013,279846,604014833
"1997",2013,279072,714905753.03
"1998",2013,282481,321781502.35
"1999",2013,283061,1833176753.64
"2000",2013,283193,461891059.63
"2001",2013,283347,649644463.63
"2002",2013,281859,752529914.44
"2003",2013,281964,785185652.57
"2004",2013,282651,601912103.84
"2005",2013,282707,629065311.68
"2006",2013,282979,300156479.46
"2007",2013,283509,546892701.93
"2008",2013,286010,5490450433.1
"2009",2013,287113,659354350.74
"2010",2013,287351,1777019027.48
"2011",2013,287172,973223792.43
"2012",2013,286745,880502625.46
"2013",2013,284301,1448378388.38
"2014",2013,284611,570948917.05
"2015",2013,284653,85752390.24
"2016",2013,283924,8084238181.97
"2017",2013,284891,1955192287.1
"2018",2013,285030,862904864.09
"2019",2013,285455,1120339322.93
"2020",2013,288659,3778241625.28
"2021",2013,284165,1274573573.27
"2022",2013,291463,2203824613.44
"2023",2013,289931,578880751.45
"2024",2013,289965,347814583.82
"2025",2013,290629,2892261816.77
"2026",2013,288365,368409113.31
"2027",2013,293881,2533916872.01
"2028",2013,293199,250260876.55
"2029",2013,291676,530737052.57
"2030",2013,292311,679625691.52
"2031",2013,292427,1193087634.04
"2032",2013,291471,2907042096.3
"2033",2013,294136,1397082537.5
"2034",2013,295671,1104801425.09
"2035",2013,295841,2094666116.47
"2036",2013,294900,573819097.32
"2037",2013,299138,1076110260.81
"2038",2013,299529,1046519750.64
"2039",2013,297755,493198183.8
"2040",2013,299308,13250283800.61
"2041",2013,297852,888221702.35
"2042",2013,299634,1467587620.51
"2043",2013,298077,1637220542.44
"2044",2013,298212,1913517714.54
"2045",2013,298221,788539252.78
"2046",2013,297534,3734792963.62
"2047",2013,297488,4391287054.88
"2048",2013,295892,1241143605.5
"2049",2013,296317,1067460435.16
"2050",2013,296139,1729587009.67
"2051",2013,296651,450221501.35
"2052",2013,296759,480470635.21
"2053",2013,297313,2504738731.52
"2054",2013,296643,2660828775.51
"2055",2013,297437,1198825612.38
"2056",2013,297577,1315686230.36
"2057",2013,297569,1635436707.16
"2058",2013,845451,38443860740.24
"2059",2013,301311,1093631477.19
"2060",2013,301493,460764119.99
"2061",2013,300535,5938424594.12
"2062",2013,300292,720219717.91
"2063",2013,300063,676210921.26
"2064",2013,300870,495777432.57
"2065",2013,301825,2252704365.42
"2066",2013,303038,923675238.48
"2067",2013,303640,705935446.55
"2068",2013,304450,1897759949.18
"2069",2013,303461,2206141075.02
"2070",2013,304271,740520617.55
"2071",2013,304387,2117610374.05
"2072",2013,302724,860971478.78
"2073",2014,284165,1286224527.34
"2074",2014,284301,1610313020.38
"2075",2014,284611,583424000.27
"2076",2014,284653,125483893.35
"2077",2014,287351,1859342750.24
"2078",2014,283924,8239843707.47
"2079",2014,287113,664100159.32
"2080",2014,287172,1014674520.81
"2081",2014,291463,2235147819.27
"2082",2014,291471,2863789578.08
"2083",2014,304450,1985615336.31
"2084",2014,304387,2203555405.27
"2085",2014,304271,769422703.19
"2086",2014,288659,3824521024.27
"2087",2014,288365,369661075.91
"2088",2014,299529,1077743889.59
"2089",2014,299138,1425269693.8
"2090",2014,301311,1175315977.23
"2091",2014,301493,533175560.82
"2092",2014,299308,13199810846.52
"2093",2014,299634,1487072077.29
"2094",2014,301825,2197118704.47
"2095",2014,303038,939799396.1
"2096",2014,303640,702438426.14
"2097",2014,303461,2281705490.07
"2098",2014,302724,865788302.34
"2099",2014,270211,2320743436.84
"2100",2014,270059,1031452005.42
"2101",2014,273571,573927741.23
"2102",2014,274101,653436361.69
"2103",2014,274046,8622403346.06
"2104",2014,277177,1512003401.96
"2105",2014,277444,1521325074.61
"2106",2014,277037,1381479132.08
"2107",2014,276944,2086128340.34
"2108",2014,279846,650618785.31
"2109",2014,279072,723419542.4
"2110",2014,278653,1268416277.77
"2111",2014,279676,897018382.37
"2112",2014,279773,1481360702.68
"2113",2014,279102,1134745138.35
"2114",2014,269247,1115731581.98
"2115",2014,268810,8701088307.88
"2116",2014,271632,2469621951.86
"2117",2014,271888,661551104.34
"2118",2014,271560,832707187.75
"2119",2014,272868,1658388834.52
"2120",2014,272876,674101431.46
"2121",2014,272523,559556093.12
"2122",2014,272728,1220831462.46
"2123",2014,274968,580562567.71
"2124",2014,274879,746477481.95
"2125",2014,275336,1453085007.57
"2126",2014,278360,2136587299.81
"2127",2014,278475,2251429288.82
"2128",2014,277819,2215041820.89
"2129",2014,295892,1167667590.55
"2130",2014,296139,1704750186.7
"2131",2014,296317,1094028497.29
"2132",2014,296651,547134646.88
"2133",2014,297313,2613596727.57
"2134",2014,296759,469193953.1
"2135",2014,296643,2698812034.7
"2136",2014,297437,1198785105.24
"2137",2014,297577,1399120400.19
"2138",2014,297569,1812221961.11
"2139",2014,845451,39390648272.47
"2140",2014,300535,6001446664.55
"2141",2014,300292,711725772.83
"2142",2014,297852,918602934.95
"2143",2014,300870,474202018.9
"2144",2014,300063,589090246.95
"2145",2014,297755,526138765.6
"2146",2014,297534,3757342359.52
"2147",2014,297488,4779427894.2
"2148",2014,298077,1764086826.44
"2149",2014,298212,1709217257.33
"2150",2014,298221,833170605.78
"2151",2014,267538,694346698.68
"2152",2014,248801,2297915906.74
"2153",2014,267449,1957007655.38
"2154",2014,248789,890875568.59
"2155",2014,248266,917822076.68
"2156",2014,268321,710029323.89
"2157",2014,286745,770648645.56
"2158",2014,289931,583103077.53
"2159",2014,286010,5720571831.59
"2160",2014,289965,355954913.71
"2161",2014,290629,3019039217.21
"2162",2014,295841,2157166852
"2163",2014,295671,1247854508.57
"2164",2014,294136,1592155810.38
"2165",2014,279943,1639226821.3
"2166",2014,294900,628181537.87
"2167",2014,279978,1115032336.24
"2168",2014,281964,792686454.67
"2169",2014,282651,751539560.42
"2170",2014,283509,617913131.72
"2171",2014,282707,721656529.79
"2172",2014,281859,643919880.96
"2173",2014,282979,308386858.19
"2174",2014,44992785,47697369442.03
"2175",2014,291676,545625021.55
"2176",2014,283347,669386313.17
"2177",2014,284891,1971949905.47
"2178",2014,285455,1166001094.06
"2179",2014,285030,999689561.32
"2180",2014,282481,320081500.72
"2181",2014,283061,1883305863.85
"2182",2014,283193,469572792.95
"2183",2014,293881,2609175674.86
"2184",2014,293199,249373057.77
"2185",2014,292427,1228550516.89
"2186",2014,292311,672850323.64
"2187",2015,270211,2377881128.64
"2188",2015,270059,1056410189.6
"2189",2015,273571,583967121.12
"2190",2015,274101,665765319.97
"2191",2015,274046,8836334564.36
"2192",2015,277177,1542391985.28
"2193",2015,277444,1710610640.44
"2194",2015,277037,1413771233.26
"2195",2015,276944,2124199206.45
"2196",2015,278653,1264809586.06
"2197",2015,279676,891313838.62
"2198",2015,279846,648242620.73
"2199",2015,279072,819304787.27
"2200",2015,279773,1470145060.6
"2201",2015,279102,1160262785.79
"2202",2015,288659,3353913326.23
"2203",2015,288365,343821478.01
"2204",2015,299529,1112617330.48
"2205",2015,299308,13056841373.6
"2206",2015,299634,1540404463.3
"2207",2015,301311,1236700672.06
"2208",2015,299138,1584299137.97
"2209",2015,301493,548951093.96
"2210",2015,301825,2203957403.74
"2211",2015,303038,1036204895.85
"2212",2015,303640,732758164.73
"2213",2015,303461,2387148979.08
"2214",2015,302724,874253505.15
"2215",2015,269247,1112207309.18
"2216",2015,271632,2551959734.08
"2217",2015,271888,737354634.7
"2218",2015,271560,852833596.83
"2219",2015,268810,8778880964.2
"2220",2015,272876,679651685.88
"2221",2015,272868,1683728453.52
"2222",2015,272523,582112133.78
"2223",2015,274879,761810962.25
"2224",2015,274968,586908258.81
"2225",2015,272728,1260061439.26
"2226",2015,275336,1465045283.74
"2227",2015,278475,2212262705.95
"2228",2015,277819,2213352510.35
"2229",2015,278360,2146272415.29
"2230",2015,284165,1304468123.56
"2231",2015,284301,1502932767.62
"2232",2015,284611,591954762.52
"2233",2015,284653,120458647.02
"2234",2015,283924,8319295085.98
"2235",2015,287351,1916590034.54
"2236",2015,287113,691476298.83
"2237",2015,287172,1017160073.56
"2238",2015,291463,2293312194.39
"2239",2015,291471,2934081446.74
"2240",2015,304450,2085274844.56
"2241",2015,304387,2193978912.5
"2242",2015,304271,793155266.75
"2243",2015,296317,1110154478.94
"2244",2015,295892,1174494731.9
"2245",2015,296651,454423510.66
"2246",2015,297313,2673084677.27
"2247",2015,296759,484339701.11
"2248",2015,296139,1676922139.95
"2249",2015,296643,2777112597.73
"2250",2015,297437,1217357986.22
"2251",2015,297577,1425175069.15
"2252",2015,297569,1997914095.01
"2253",2015,298077,1807334910.62
"2254",2015,298212,1703071763.2
"2255",2015,298221,859250797.62
"2256",2015,297534,4085967720.53
"2257",2015,297488,4758435422.59
"2258",2015,297755,576206746.3
"2259",2015,297852,1047060472.54
"2260",2015,300063,621398641.1
"2261",2015,300870,494911691.68
"2262",2015,845451,39747553081.49
"2263",2015,300292,723729914.27
"2264",2015,300535,6044996965.26
"2265",2015,248266,987670910.62
"2266",2015,248789,921648739.42
"2267",2015,267538,689041400.69
"2268",2015,248801,2360671937.66
"2269",2015,267449,2050613167.13
"2270",2015,268321,732443032.82
"2271",2015,286745,812702268.35
"2272",2015,289965,364172946.36
"2273",2015,290629,3137302904.2
"2274",2015,289931,624805282
"2275",2015,286010,6678424900.47
"2276",2015,295841,2246595674.78
"2277",2015,294136,1650075951.14
"2278",2015,295671,1277325892.76
"2279",2015,294900,746712482.25
"2280",2015,279978,1164900029.42
"2281",2015,279943,1674448310.36
"2282",2015,44992785,48263069024.17
"2283",2015,283347,738417546.57
"2284",2015,281859,698717479.31
"2285",2015,282979,310033354.95
"2286",2015,281964,814802825.27
"2287",2015,282651,634300657.61
"2288",2015,283509,690429977.26
"2289",2015,282707,801529069.45
"2290",2015,283193,493967697.86
"2291",2015,282481,294299196.92
"2292",2015,283061,1885460350.85
"2293",2015,292311,671896746.49
"2294",2015,293199,294408207.1
"2295",2015,293881,2607063521.09
"2296",2015,285030,985182604.8
"2297",2015,284891,2095870764.87
"2298",2015,285455,1157715571.96
"2299",2015,292427,1232754535.69
"2300",2015,291676,555857330.85
"2301",2016,284165,1251746258.43
"2302",2016,284301,1476795056.86
"2303",2016,284611,597082329.67
"2304",2016,284653,198817213.34
"2305",2016,287351,2062389061.41
"2306",2016,287113,701265353.58
"2307",2016,283924,8374909917.1
"2308",2016,287172,1018379472.72
"2309",2016,291463,2358314992.14
"2310",2016,291471,2693290618.25
"2311",2016,304450,2106347741.93
"2312",2016,304387,2202039969.84
"2313",2016,304271,809854794.21
"2314",2016,288659,3304497143.5
"2315",2016,288365,343876750.49
"2316",2016,299529,1013676470.1
"2317",2016,299308,12892018387.04
"2318",2016,299634,1351619113.85
"2319",2016,301311,1272321984.15
"2320",2016,301493,539199438.52
"2321",2016,299138,1608394058.44
"2322",2016,301825,2216153597.87
"2323",2016,303038,982483692
"2324",2016,303640,736406143.91
"2325",2016,303461,2448268863.58
"2326",2016,302724,874269229.89
"2327",2016,270059,1066227590.87
"2328",2016,270211,2383840242.41
"2329",2016,273571,585263581.88
"2330",2016,274101,687911909.94
"2331",2016,274046,8834831017.74
"2332",2016,277037,1410246121.8
"2333",2016,277177,1568546172.76
"2334",2016,277444,1586589946.28
"2335",2016,276944,2114643202.81
"2336",2016,279676,904887955.73
"2337",2016,279072,980262064.75
"2338",2016,279846,645993032.69
"2339",2016,278653,1270495909.95
"2340",2016,279773,1458543321.46
"2341",2016,279102,1203389871.03
"2342",2016,269247,1109802915.94
"2343",2016,268810,8851310143.46
"2344",2016,271560,819506064.06
"2345",2016,271632,2587517617.84
"2346",2016,271888,741875371.85
"2347",2016,272523,584894747.36
"2348",2016,272868,1736467183.2
"2349",2016,272876,680540995.37
"2350",2016,272728,1266138281.17
"2351",2016,274968,605606876.06
"2352",2016,274879,767212970.72
"2353",2016,275336,1495678620.78
"2354",2016,278360,2124565140.3
"2355",2016,277819,2218064562.34
"2356",2016,278475,2199328202.45
"2357",2016,295892,1185469164.16
"2358",2016,296651,467545078.53
"2359",2016,296759,488192650.43
"2360",2016,297313,2674243573.4
"2361",2016,296317,1116400269.36
"2362",2016,296139,1734300788.33
"2363",2016,296643,2729063644.94
"2364",2016,297577,1406466325.08
"2365",2016,297437,1178653770.13
"2366",2016,297488,4705692593.34
"2367",2016,297534,4150459031.43
"2368",2016,297569,2068011920.61
"2369",2016,298077,1792628349.71
"2370",2016,298212,1776058877.72
"2371",2016,298221,648188196.78
"2372",2016,300063,594907967.86
"2373",2016,297755,591367581.64
"2374",2016,297852,1043850839.19
"2375",2016,300870,491579211.89
"2376",2016,248266,1002510793.97
"2377",2016,248789,917439200.05
"2378",2016,267449,2048413793.17
"2379",2016,267538,759798169.42
"2380",2016,248801,2403506502.13
"2381",2016,845451,39801247541.61
"2382",2016,300292,708393150.91
"2383",2016,300535,6001537586.33
"2384",2016,286745,847827594.64
"2385",2016,268321,749241286.63
"2386",2016,289931,629612489
"2387",2016,286010,6729060955.45
"2388",2016,289965,367798234.08
"2389",2016,290629,3169688416.87
"2390",2016,295841,2352853495.69
"2391",2016,295671,1293455009.87
"2392",2016,294136,1630399420.49
"2393",2016,294900,772938089.5
"2394",2016,279943,1737495192.57
"2395",2016,279978,1235948745.5
"2396",2016,44992785,48528760062.58
"2397",2016,281859,729535352.74
"2398",2016,282979,349891581.17
"2399",2016,281964,843639742.68
"2400",2016,282651,643601667.52
"2401",2016,283509,702604785.08
"2402",2016,282707,856675319.46
"2403",2016,283061,1853980004.25
"2404",2016,283347,730551979.05
"2405",2016,283193,488020413.42
"2406",2016,282481,302791405.4
"2407",2016,284891,2100573262.21
"2408",2016,285455,1159482422.74
"2409",2016,285030,1028676979.02
"2410",2016,293199,290665184.22
"2411",2016,293881,2505497453.78
"2412",2016,292427,1204531753.49
"2413",2016,292311,676145053.02
"2414",2016,291676,544239476.55
"2415",2017,284165,1248238425.22
"2416",2017,284653,212829691.22
"2417",2017,284301,1496960161.94
"2418",2017,284611,602202982.69
"2419",2017,287113,730254539.87
"2420",2017,283924,8437077310.79
"2421",2017,287351,2060216979.46
"2422",2017,287172,1039102875.65
"2423",2017,291463,2466801157.83
"2424",2017,291471,2718639578.67
"2425",2017,304450,2145033866.84
"2426",2017,304387,2238826669.57
"2427",2017,304271,823873472.73
"2428",2017,288659,3433799275.02
"2429",2017,288365,347302250.6
"2430",2017,299529,1021328965.46
"2431",2017,299308,12930896861.32
"2432",2017,301311,1332128527.81
"2433",2017,299138,1651436672.26
"2434",2017,299634,1395270493.6
"2435",2017,301493,598997635.2
"2436",2017,301825,2182945727.62
"2437",2017,303038,984731741.02
"2438",2017,303640,771151383.52
"2439",2017,302724,1078418814.24
"2440",2017,303461,2596184717.28
"2441",2017,269247,1141222926.15
"2442",2017,268810,8766057033.16
"2443",2017,271560,842714977.07
"2444",2017,271632,2648633954.59
"2445",2017,271888,758585688.61
"2446",2017,272868,1793527218.07
"2447",2017,272876,686805401.28
"2448",2017,272523,614484466.36
"2449",2017,274879,783539868.98
"2450",2017,272728,1309616302.66
"2451",2017,274968,625439343.53
"2452",2017,275336,1529083248.15
"2453",2017,277819,2266942683.24
"2454",2017,278360,2118597641.83
"2455",2017,278475,2205942188.34
"2456",2017,270211,2383578702.59
"2457",2017,270059,1115380634.24
"2458",2017,274101,733272388.71
"2459",2017,273571,589507483.55
"2460",2017,274046,9037745409.72
"2461",2017,277444,1618157586.45
"2462",2017,277037,1394282543.69
"2463",2017,277177,1603702521.8
"2464",2017,276944,2090210044.76
"2465",2017,278653,1289103399.06
"2466",2017,279676,984138962.61
"2467",2017,279072,984021827.35
"2468",2017,279846,619393647.33
"2469",2017,279773,1511370352.14
"2470",2017,279102,1223404255.65
"2471",2017,295892,1267986549.25
"2472",2017,296759,524891630.95
"2473",2017,297313,2693121723.97
"2474",2017,296651,490446992.1
"2475",2017,296317,1164052362.08
"2476",2017,296139,1793677908.7
"2477",2017,296643,2832793708.54
"2478",2017,297437,1204845203.19
"2479",2017,297577,1425264493.63
"2480",2017,297534,4034600276.76
"2481",2017,297488,4810025230.02
"2482",2017,297569,2155465520.01
"2483",2017,298077,1882177782.78
"2484",2017,298212,1791875782.21
"2485",2017,298221,876620269.7
"2486",2017,300535,5974567798.77
"2487",2017,300292,700023874.52
"2488",2017,845451,38526505657.26
"2489",2017,300870,537360565.4
"2490",2017,300063,610472917.2
"2491",2017,297852,1062380395.81
"2492",2017,297755,611832921.84
"2493",2017,248266,1085607707.22
"2494",2017,248789,977214408.76
"2495",2017,286745,892858294.65
"2496",2017,268321,758456016.92
"2497",2017,267449,2074594357.49
"2498",2017,267538,800957551.75
"2499",2017,248801,2473323817.13
"2500",2017,289931,649957661.2
"2501",2017,286010,6699683428.22
"2502",2017,289965,393040961.16
"2503",2017,290629,3129269653.56
"2504",2017,295841,2302827091.67
"2505",2017,295671,1301165663.24
"2506",2017,294136,1692689974.86
"2507",2017,44992785,49987234121.76
"2508",2017,279943,1741260480.3
"2509",2017,294900,801448201.8
"2510",2017,279978,1272586908.47
"2511",2017,283061,1861399893.51
"2512",2017,283347,802076207.13
"2513",2017,283193,516149879.65
"2514",2017,282481,337674937.49
"2515",2017,282707,753549155.81
"2516",2017,282979,396666277.7
"2517",2017,281859,739303325.84
"2518",2017,281964,858519311.72
"2519",2017,282651,504682445.94
"2520",2017,283509,717223015.66
"2521",2017,293199,293332514.72
"2522",2017,293881,2547571698.09
"2523",2017,284891,2276126266.85
"2524",2017,285455,1230691404.4
"2525",2017,285030,1041136463.69
"2526",2017,292311,737358850.38
"2527",2017,291676,543233347.88
"2528",2017,292427,1415700224.15
"2529",2018,284165,1252737221
"2530",2018,284301,1556688191.75
"2531",2018,284611,640548167.94
"2532",2018,284653,214026151.76
"2533",2018,288365,348380098.65
"2534",2018,288659,3684181742.7
"2535",2018,283924,8745424609.84
"2536",2018,287351,2043007397.66
"2537",2018,287113,736929147.06
"2538",2018,299529,1007259198.51
"2539",2018,291463,2463290277.05
"2540",2018,291471,2910494919.66
"2541",2018,287172,1097861503.42
"2542",2018,299308,13247418532.99
"2543",2018,299634,1472134501.12
"2544",2018,301311,1415270578.4
"2545",2018,299138,1692863175.69
"2546",2018,301493,541509127.23
"2547",2018,304450,2240971599.51
"2548",2018,304387,2391688314.56
"2549",2018,303038,1121572127.27
"2550",2018,303640,786281572.56
"2551",2018,304271,751373668.74
"2552",2018,301825,2344541447.66
"2553",2018,302724,1151296837.71
"2554",2018,303461,2655498373.1
"2555",2018,270211,2377865895.12
"2556",2018,270059,1151756731.37
"2557",2018,273571,616753529.6
"2558",2018,274101,816699598.31
"2559",2018,274046,9320028093.82
"2560",2018,277177,1752912033.99
"2561",2018,277444,1827682328.84
"2562",2018,277037,1478789820.76
"2563",2018,279676,1031891856.17
"2564",2018,276944,2087948396.21
"2565",2018,278653,1357796503.38
"2566",2018,279072,975045109.71
"2567",2018,279846,626341738.84
"2568",2018,279773,1578584719.5
"2569",2018,279102,1358985112.55
"2570",2018,295892,1316717838.72
"2571",2018,296317,1219750981.1
"2572",2018,296139,1861405305.54
"2573",2018,296759,553748690.02
"2574",2018,297313,2796929745.75
"2575",2018,296651,551289865.01
"2576",2018,296643,2842537480.02
"2577",2018,297569,2269267614.62
"2578",2018,297437,1233145544.49
"2579",2018,297577,1537637725.76
"2580",2018,297534,4082288370.9
"2581",2018,297488,4911595329.09
"2582",2018,297755,657931632.37
"2583",2018,298077,1974845485.77
"2584",2018,298212,1824867915.27
"2585",2018,298221,909616236
"2586",2018,300063,695199985.67
"2587",2018,300870,570024011.25
"2588",2018,297852,1095017915.13
"2589",2018,845451,39156284397.18
"2590",2018,300535,5231662438.32
"2591",2018,300292,715622732.3
"2592",2018,269247,1174933227.6
"2593",2018,271560,799201292.86
"2594",2018,271632,2753211123.94
"2595",2018,271888,814355734.25
"2596",2018,268810,8821535415.52
"2597",2018,272523,691542675.58
"2598",2018,272868,1925605887.93
"2599",2018,272876,705938489.36
"2600",2018,272728,1344251931.65
"2601",2018,274968,726062063.19
"2602",2018,274879,829657406.99
"2603",2018,275336,1588931451.41
"2604",2018,248266,1187736671.45
"2605",2018,248789,1162645139.86
"2606",2018,278475,2320704102.69
"2607",2018,277819,2325096198.17
"2608",2018,278360,2287405494.44
"2609",2018,286745,907076904.8
"2610",2018,268321,789337406.69
"2611",2018,267449,2220268355.54
"2612",2018,267538,832414194.8
"2613",2018,248801,2533888187.95
"2614",2018,286010,6844535592.36
"2615",2018,290629,3194479774.37
"2616",2018,289931,719162153.2
"2617",2018,289965,395116309.31
"2618",2018,295671,1363679256.79
"2619",2018,294136,1696970409.29
"2620",2018,295841,2429342384.48
"2621",2018,281859,771814542.69
"2622",2018,281964,1069289832.3
"2623",2018,44992785,52791034427.14
"2624",2018,294900,764640967.5
"2625",2018,279943,1760927650.74
"2626",2018,279978,1327619982.63
"2627",2018,283509,800227454.98
"2628",2018,282707,794065462.43
"2629",2018,282979,497758518.57
"2630",2018,282651,525330987.75
"2631",2018,282481,380353492.78
"2632",2018,285455,1263530349.18
"2633",2018,285030,997999167.98
"2634",2018,284891,2364580965
"2635",2018,283061,1997746621.11
"2636",2018,283347,876413776.99
"2637",2018,283193,606289254.34
"2638",2018,293199,339220067.15
"2639",2018,293881,2617102964.24
"2640",2018,291676,588755401.8
"2641",2018,292311,825754909.91
"2642",2018,292427,1441632530.38
"2643",2019,284165,1258387815.11
"2644",2019,284611,662173169.01
"2645",2019,284653,224468976.85
"2646",2019,284301,1722579254.84
"2647",2019,283924,8845532349.14
"2648",2019,287113,710362439.65
"2649",2019,287351,2064649684.55
"2650",2019,287172,1114049399.96
"2651",2019,291471,2974351862.53
"2652",2019,291463,2524231733.3
"2653",2019,304450,2289736452.27
"2654",2019,304387,2484440630.77
"2655",2019,304271,777649766.22
"2656",2019,288659,3747740149.56
"2657",2019,288365,366719104.42
"2658",2019,299529,1039774641.67
"2659",2019,299138,1744114246.83
"2660",2019,301311,1463746721.21
"2661",2019,301493,575409219.4
"2662",2019,299634,1528309072.89
"2663",2019,299308,13292645849.79
"2664",2019,301825,2429054078.37
"2665",2019,303038,1041833839.6
"2666",2019,303640,805765828.36
"2667",2019,303461,2812465618.86
"2668",2019,302724,1105692534.1
"2669",2019,269247,1216875204.26
"2670",2019,270211,2373939910.36
"2671",2019,270059,1241004676.81
"2672",2019,268810,8851808586.59
"2673",2019,271632,2800745943.03
"2674",2019,271888,820897692.64
"2675",2019,271560,827875099.28
"2676",2019,273571,640247513.88
"2677",2019,274101,870299941.32
"2678",2019,272523,697036946.84
"2679",2019,272876,756714943.01
"2680",2019,272868,1855286419.96
"2681",2019,274046,9550429725.91
"2682",2019,277037,1512603816.77
"2683",2019,277177,1709576428.89
